Reference;CodeBarre;Designation;Unite;PrixAchatHT;PrixVenteHT;TauxTVA;StockActuel;StockMinimum;Categorie;Actif
2102;;cadre 1p marfil legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2103;;cadre 2p marfil legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2104;;cadre 4p marfil legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2105;;rolo cable 2*2,5 mega;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2106;;cadre 3p alum jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2107;;rolo cable 2*1,5 3adi mt;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2108;;rolo cable 3*1,5 nxs;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2109;;tobo daw mraya arric;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2110;;rolo cable 2,5 ingelec nixs;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2111;;rolo cable 2,5 suple ingelec nixs;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2112;;rolo cable 1,5 suple/rigide ingelec nixs;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2113;;cable 10 ingelec nixs;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2114;;cable 6  ingelec nixs;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2115;;cable 10 3alamia;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2116;;cable 4 nixs;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2117;;tebsel parabol grand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2118;;parabol petit;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2119;;suport parabol plastiqe asfar;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2120;;rolo cable televest tv;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2121;;rediction bola e27 e14;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2122;;cable 4*4 ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2123;;cable 2*1,5 nixs;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2124;;cable 4*1 nixs;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2125;;cable camera;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2126;;cable 4 interphone;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2127;;cable 14 interphone;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2128;;barra rail omega;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2129;;chemain cable 25*16;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2130;;rail projecteur 1mt noir;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2131;;rail projecteur 2mt noir;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2132;;pince torsadi;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2133;;prise tv marfil jad version1;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2134;;cable noir fiche internet;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2135;;fiche cable redo noir;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2136;;poussoir marfil jad version1;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2137;;mchta rouge+sfar+blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2138;;cable wifi 1,5mt;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2139;;scotch later jekota;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2140;;scotch noir moyen k-win;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2141;;scotch jekota noir;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2142;;scotch petit noir k-win version1;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2143;;scotch sfar petit;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2144;;scotch blanc petit;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2145;;scotch rouge jekota;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2146;;scotch noir alimania;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2147;;scotch vert petit;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2148;;scotch bleu petit;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2149;;scotch noir petit mierko;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2150;;pakia brasadira ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2151;;projecteur 20wt inco;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2152;;boit rouge;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2153;;panel 18wt encastre golden;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2154;;cadre 2p wa9f marfil jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2155;;reparateur 100a220v tosun;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2156;;reparateur 125a200v tosun;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2157;;reparateur 100a38v legrane;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2158;;reparateur 125a380v ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2159;;reparateur 100a220v ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2160;;prise etanche+t ap lap;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2161;;prise 3adi etanche ap lap;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2162;;mftah 3adi etanche ap lap;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2163;;mftah v,v etanche ap lap;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2164;;bloc secours mdwar led max;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2165;;bloc secours mdwar visolux;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2166;;lengasa;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2167;;poussoir ap lap optimo;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2168;;scotch daw noir etelek;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2169;;goma bota orange;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2170;;mftah doble ap lap optimo;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2171;;born soire 16mm jinh;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2172;;mftah doble etanche mdfoun lap aqua;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2173;;mftah etanche mdfoun lap aqua;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2174;;mftah v,v etanche mdfon ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2175;;mftah v,v etanche mdfon ingelec gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2176;;barra chant lap;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2177;;borna 25mm ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2178;;tembre soray lap;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2179;;prise 3adi etanche mdfon lap;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2180;;prise+t etanche mdfon blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2181;;panel 18*6 blanc+sfar;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2182;;panel 6wt ap;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2183;;spota almaz;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2184;;bola 9wt led asfar e27 ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2185;;bola e14 le sfar 6wt ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2186;;bola e27 led sfar 6wt ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2187;;spota g,eyes cristal version1;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2188;;panel 18wt encastre ferri carre;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2189;;spota topled rgb;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2190;;spota led max version1;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2191;;spota f,v cristal;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2192;;projecteur rail omega noir;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2193;;panel 18wt mdfon ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2194;;spota led max xbka r9i9a;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2195;;spota luma;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2196;;spota led max version2;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2197;;spota ap motaharik ferri;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2198;;applique si29 ferri;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2199;;bola triya 9wt e14 blanc promax;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2200;;bola triya 6wt e14 blanc promax;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2201;;spota cristal ls deco version1;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2202;;spota cristal ls deco version2;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2203;;liniche switch blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2204;;spota versach 3+3 bleu+blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2205;;panel 30wt encastre docha;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2206;;spota top led cristal version1;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2207;;spota cristal vianova;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2208;;bola triya chafafa led g,eyes;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2209;;spota luna;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2210;;bola mesmar leav;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2211;;liniche cadre dahbi led max 3000k sfar;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2212;;spota grand led max;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2213;;projecteur 100wt g,eyes;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2214;;spota vianova cristal version2;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2215;;applique daw hayt ferri;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2216;;leniche 2cm led max blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2217;;cadre spota g,eyes blanc version1;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2218;;leniche cadre dahbi 4000k;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2219;;panel 3+3 blanc+rose;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2220;;leniche 3cm bleu topled;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2221;;mftah redo marfil jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2222;;mftah doble marfil jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2223;;permetateur marfil jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2224;;prise tv marfil jad version2;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2225;;poussoir marfil jad version2;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2226;;cadre 3p marfil jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2227;;cadre 4p marfil jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2228;;cadre 4p blanc jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2229;;cadre 3p blanc jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2230;;cadre 3p ma9f blanc jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2231;;profil led alum;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2232;;cadre 1p marron jad version2;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2233;;prise tv;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2234;;cadre wa9f 3p dune jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2235;;cadre 4p dune jad;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2236;;bola golen 4000k g,eyes;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2237;;projecteur 100wt mayal;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2238;;projecteur 200wt flood light;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2239;;projecteur 30wt sahara;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2240;;heblo applique led max;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2241;;leniche 3cm rose top led;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2242;;leniche 3cm rose switch;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2243;;leniche 3cm rose led max;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2244;;prise 3adi legrand niloe;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2245;;sort fil legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2246;;mftah legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2247;;mftah v,v legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2248;;leniche cadre noir daw sfar;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2249;;cadre 2p malle 20;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2250;;cadre 1p malle 20;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2251;;cadre 4p malle 20;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2252;;cadre 1p 32;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2253;;cadre 2p 32;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2254;;cadre 3p 32;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2255;;cadre 4p 32;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2256;;mftah galaxy gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2257;;mftah galaxy v,v gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2258;;mftah prise v,v galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2259;;prise 3adi v,v galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2260;;spota g,eyes cristal version2;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2261;;sort fil galaxy gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2262;;poussoir galaxy gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2263;;mftah d,v,v;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2264;;cadre spota g,eyes blanc+doré;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2265;;mftah redo galaxy gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2266;;transf rjb 3adi;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2267;;mftah redo on/off mlle marfil;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2268;;prise+t marfil mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2269;;poussoire melle marfil;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2270;;cadre 1p 51 mlle marfil;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2271;;rj45 mlle marfil;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2272;;cadre 2p 51 mlle marfil;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2273;;cadre 4p 51mlle marfil;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2274;;cadre 3p 51 mlle marfil;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2275;;cadre 1p 16 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2276;;cadre 2p 16 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2277;;cadre 3p 16 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2278;;cadre marfil mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2279;;cadre 4p 16 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2280;;cadre 1p 55 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2281;;cadre 2p 55 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2282;;cadre 3p 55 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2283;;cadre 4p 55 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2284;;cadre 4p wa9f 55 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2285;;cadre 3p marfil mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2286;;spota g,eyes cristal version3;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2287;;cadre 2p wa9f marfil mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2288;;spota cristal ls;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2289;;bola spota 6wt lumens;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2290;;bola triya e14 led sfar g,eyes;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2291;;cadre 1p 52 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2292;;cadre 4p 52 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2293;;cadre 2p 52 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2294;;cadre 3p 20 mlle;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2295;;mftah doble simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2296;;spota cristal opaque;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2297;;spota g,eyes cristal version4;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2298;;mftahrj11 simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2299;;cadre 5p galaxy gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2300;;cadre 4p  galaxy gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2301;;cadre 3p  galaxy gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2302;;cadre 2p  galaxy gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2303;;cadre 3p marron galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2304;;sort fil 24 simon blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2305;;cadre 3p blanc galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2306;;cadre 2p blanc galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2307;;prise+t simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2308;;cadre 2p wa9f blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2309;;mftah permetateur blanc galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2310;;motor redo bleu;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2311;;mftah redo galaxy blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2312;;rj11 blanc galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2313;;prise+t blanc galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2314;;prise 2p 3ade blanc galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2315;;cadre 5p marron galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2316;;cadre 4p marron galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2317;;cadre 2p marron galaxy wa9f;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2318;;cadre 2p marron galaxy na3s;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2319;;cadre 2p gris galxy wa9f;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2320;;cadre 4p marron galaxy wa9f;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2321;;cadre 5p blanc galaxy na3s;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2322;;cadre 4p blanc galaxy na3s;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2323;;cadre 4p blanc galaxy wa9f version1;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2324;;cadre 4p blanc galaxy wa9f version2;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2325;;doble sort fil galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2326;;mftah v,v marron galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2327;;prise 3adi  marron galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2328;;prise rj12  marron galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2329;;prise tv  marron galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2330;;permitateur  marron galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2331;;mftah d,v,v  marron galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2332;;mftah 3adi  marron galaxy;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2333;;mftah 3adi simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2334;;mftah v,v  simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2335;;prise 3adi  simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2336;;sort fil  simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2337;;mftah redo  simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2338;;prise tv  simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2339;;permitateur  simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2340;;cadre 1p simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2341;;cadre 2p  simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2342;;cadre 3p  simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2343;;cadre 4p  simon 24 blanc;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2344;;cadre 4p marron simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2345;;cadre 3p marron simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2346;;cadre 2p marron simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2347;;cadre 1p marron simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2348;;cadre grafit 4p simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
3349version1;;cadre grafit 3p simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2350;;cadre grafit 1p simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2351;;cadre alum 4p simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2352;;cadre alum 3p simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2353;;cadre alum 2p simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2354;;cadre alum 1p simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2355;;cadre dahbi 4p simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2356;;cadre dahbi 3p simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2357;;cadre dahbi 2p simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2358;;cadre dahbi 1p simon 24;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2359;;fiche codi male lap;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2360;;fiche mdwar male lap;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2361;;cadre simon 24 bleu;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2362;;mftah simon 24 marron;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2363;;sort fil simon 24 marron sanfora;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2364;;rj11 simon 24 marron;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2365;;mftah redo simon 24 marron;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2366;;prise tv simon 24 marron;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2367;;poussoir simon 24 marron;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2368;;mftah redo mlle gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2369;;prise tv mlle gris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2370;;fousible 20a f,n legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2371;;fousible 16a f,n legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2372;;cadre 1p niloe blanc legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2373;;cadre 3p niloe blanc legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2374;;prise andula mosaic rouge;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2375;;fousible 25a f,n legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2376;;fousible 10a f,n legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2377;;dejancteur 4p 63a/30ma legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2378;;dejancteur 25a/300ma 4p legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2379;;fousible 4p 32a legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2380;;fousible 40a 4p legrand;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2381;;prise etanche mdfoun;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2382;;spota panel 3+3 blanc+rose;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2383;;panel 12+6wt mdfoun;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2384;;mftah v,v techka ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2385;;spota cristal topled;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2386;;prise+t techka ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2387;;leniche 2cm led max bleu;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2388;;mftah doble techka ingelec version2;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2389;;prise tv doble techka ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2390;;bola 3p e14 triya;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2391;;sort fil techka ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2392;;mftah d,v,v techka ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2393;;panel 20wt pro-x led;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2394;;transf rjb g,eyes;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2395;;panel 36wt 3p app;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2396;;panel 18wt app ingelec;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2397;;prejecteur 50wt g,eyes;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2398;;panel 36wt 3p app mersim;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2399;;sifon 10*10 kupp mna9ar;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2400;;panel oval visolux tamaris;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2401;;projecteur 50wt flood light;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2402;;leniche 3cm bleu+39i9;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2403;;spota led max version3;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2404;;applique nahsi;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2405;;spota etanche led max;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2406;;spota cadre hdid aghlux;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2407;;spota switch blanc carre;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2408;;spota switch nohasiya;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2409;;panel 18wt brabus;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2410;;panel 24wt carre mdfon light;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2411;;panel 24wt mdwar mdfon light;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2412;;panet 18wt mdwar mdfon lumens;qte;0,00;0,00;20,00;0,00;0,00;;Oui
2413;;panel 18wt mdwar visolux;qte;0,00;0,00;20,00;0,00;0,00;;Oui
